,commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate
20,801,2010,77117,1399495,777811,69974,68644,2177306,0,0,1,2008-01-24T00:00:00
21,801,2010,100132,1499627,826381,150520,148702,2326008,30000,30000,1,2008-01-31T00:00:00
22,801,2010,77620,1577247,892268,143905,143507,2469515,30000,0,1,2008-02-07T00:00:00
23,801,2010,57671,1634918,993629,161632,159032,2628547,30000,0,1,2008-02-14T00:00:00
24,801,2010,64359,1699277,954684,25521,25414,2653961,30000,0,1,2008-02-21T00:00:00
25,801,2010,97923,1797200,918422,89836,61661,2715622,30000,0,1,2008-02-28T00:00:00
26,801,2010,93321,1890521,967311,145249,142210,2857832,30000,0,1,2008-03-06T00:00:00
27,801,2010,88342,1978863,982710,105374,103741,2961573,30000,0,1,2008-03-13T00:00:00
28,801,2010,45348,2024211,982995,45705,45633,3007206,61000,31000,1,2008-03-20T00:00:00
29,801,2010,113097,2137308,917411,48735,47513,3054719,91000,30000,1,2008-03-27T00:00:00
30,801,2010,60489,2197797,866288,10066,9366,3064085,91000,0,1,2008-04-03T00:00:00
31,801,2010,35053,2232850,831273,665,38,3064123,91000,0,1,2008-04-10T00:00:00
32,801,2010,104397,2337247,897342,172544,170466,3234589,91000,0,1,2008-04-17T00:00:00
33,801,2010,51404,2388651,935093,90425,89155,3323744,105490,14490,1,2008-04-24T00:00:00
34,801,2010,72530,2461181,875094,13595,12531,3336275,122105,16615,1,2008-05-01T00:00:00
35,801,2010,84462,2545643,819935,32048,29303,3365578,122105,0,1,2008-05-08T00:00:00
36,801,2010,79872,2625515,803653,64743,63590,3429168,122105,0,1,2008-05-15T00:00:00
37,801,2010,98416,2723931,739815,42509,34578,3463746,159395,37290,1,2008-05-22T00:00:00
38,801,2010,68794,2792725,678615,11132,7594,3471340,159395,0,1,2008-05-29T00:00:00
39,801,2010,37687,2830412,660629,19701,19701,3491041,186955,27560,1,2008-06-05T00:00:00
40,801,2010,12215,2842627,680722,39308,32308,3523349,186955,0,1,2008-06-12T00:00:00
41,801,2010,137357,2979984,539468,30856,-3897,3519452,222705,35750,1,2008-06-19T00:00:00
42,801,2010,78588,3058572,483646,31449,22766,3542218,222705,0,1,2008-06-26T00:00:00
43,801,2010,53879,3112451,489725,59979,59958,3602176,222705,0,1,2008-07-03T00:00:00
44,801,2010,37540,3149991,445353,380,-6832,3595344,241280,18575,1,2008-07-10T00:00:00
45,801,2010,39089,3189080,437419,31651,31155,3626499,264261,22981,1,2008-07-17T00:00:00
46,801,2010,44180,3233260,367587,4284,-25652,3600847,264261,0,1,2008-07-24T00:00:00
47,801,2010,67282,3300542,335754,35904,35449,3636296,298001,33740,1,2008-07-31T00:00:00
48,801,2010,49698,3350240,306729,20758,20673,3656969,329001,31000,1,2008-08-07T00:00:00
49,801,2010,87198,3437438,242299,22811,22768,3679737,444552,115551,1,2008-08-14T00:00:00
50,801,2010,65525,3502963,178338,11779,1564,3681301,493305,48753,1,2008-08-21T00:00:00
51,801,2010,71435,3574398,116434,10177,9531,3690832,488036,-5269,1,2008-08-28T00:00:00
52,801,2010,619,3575017,115815,0,0,3690832,589984,1045,1,2008-09-04T00:00:00
0,801,2010,14912,14912,589984,117316,1045,604896,0,0,1,2008-09-04T00:00:00
1,801,2010,23803,38715,604317,40824,38136,643032,0,0,1,2008-09-11T00:00:00
2,801,2010,9487,48202,652767,69491,57937,700969,0,0,1,2008-09-18T00:00:00
3,801,2010,28550,76752,679236,55019,55019,755988,0,0,1,2008-09-25T00:00:00
4,801,2010,71625,148377,621896,27311,14285,770273,0,0,1,2008-10-02T00:00:00
5,801,2010,30201,178578,700116,108907,108421,878694,0,0,1,2008-10-09T00:00:00
6,801,2010,172502,351080,553154,25802,25540,904234,0,0,1,2008-10-16T00:00:00
7,801,2010,130765,481845,472952,64783,50563,954797,0,0,1,2008-10-23T00:00:00
8,801,2010,41034,522879,443142,11261,11224,966021,0,0,1,2008-10-30T00:00:00
9,801,2010,111724,634603,413374,82806,81956,1047977,0,0,1,2008-11-06T00:00:00
10,801,2010,26863,661466,508695,123112,122184,1170161,0,0,1,2008-11-13T00:00:00
11,801,2010,37533,698999,523896,84304,52734,1222895,0,0,1,2008-11-20T00:00:00
12,801,2010,50740,749739,525564,96818,52408,1275303,0,0,1,2008-11-27T00:00:00
13,801,2010,44707,794446,480591,387,-266,1275037,0,0,1,2008-12-04T00:00:00
14,801,2010,22415,816861,483591,25415,25415,1300452,0,0,1,2008-12-11T00:00:00
15,801,2010,39947,856808,456100,13053,12456,1312908,0,0,1,2008-12-18T00:00:00
16,801,2010,22428,879236,448068,14542,14396,1327304,0,0,1,2008-12-25T00:00:00
17,801,2010,48821,928057,417182,17935,17935,1345239,0,0,1,2009-01-01T00:00:00
18,801,2010,155414,1083471,307026,56399,45258,1390497,0,0,1,2009-01-08T00:00:00
19,801,2010,73196,1156667,304198,71033,70368,1460865,0,0,1,2009-01-15T00:00:00
20,801,2010,68282,1224949,271758,36325,35842,1496707,0,0,1,2009-01-22T00:00:00
21,801,2010,42658,1267607,267993,41116,38893,1535600,0,0,1,2009-01-29T00:00:00
22,801,2010,78377,1345984,285702,96086,96086,1631686,0,0,1,2009-02-05T00:00:00
23,801,2010,39395,1385379,294438,48668,48131,1679817,0,0,1,2009-02-12T00:00:00
24,801,2010,54585,1439964,258029,18379,18176,1697993,0,0,1,2009-02-19T00:00:00
25,801,2010,39442,1479406,252406,34072,33819,1731812,0,0,1,2009-02-26T00:00:00
26,801,2010,51510,1530916,388067,208635,187171,1918983,0,0,1,2009-03-05T00:00:00
27,801,2010,20449,1551365,426060,58556,58442,1977425,0,0,1,2009-03-12T00:00:00
28,801,2010,65716,1617081,461208,100864,100864,2078289,0,0,1,2009-03-19T00:00:00
29,801,2010,67540,1684621,524740,132194,131072,2209361,0,0,1,2009-03-26T00:00:00
